client_id snapshot_id seq_num server_timestamp_ms recv_time_ms cpu_percent perceived_position_error bandwidth_per_client_kbps
1 0 787 1765575963875 1765575963905 50.0 0.0 84.27685304043699
3 0 718 1765575963875 1765575963910 0.0 0.0 77.67168966872084
1 0 788 1765575963907 1765575963915 0.0 0.0 84.44300938235072
3 0 719 1765575963907 1765575963917 0.0 0.0 77.64055105089285
1 0 789 1765575963908 1765575963920 0.0 0.0 84.41858417327963
3 0 720 1765575963908 1765575963922 0.0 0.0 77.61846726374158
1 0 790 1765575963923 1765575963925 0.0 0.0 84.50144926903171
3 0 721 1765575963924 1765575963927 0.0 0.0 77.7042764506083
1 0 791 1765575963928 1765575963935 25.0 0.0 84.7734870787245
3 0 722 1765575963928 1765575963937 0.0 0.0 77.98058751624741
1 0 792 1765575963930 1765575963940 0.0 0.0 84.75016501852872
3 0 723 1765575963930 1765575963941 0.0 0.0 77.96085758977607
4 0 693 1765575963730 1765575963943 0.0 0.0 75.31753318860304
3 0 724 1765575963932 1765575963946 0.0 0.0 77.93863019673633
1 0 793 1765575963932 1765575963948 0.0 0.0 84.70983720576757
1 0 794 1765575963963 1765575963966 0.0 0.0 84.72914844777159
3 0 725 1765575963963 1765575963968 0.0 0.0 77.94731781081259
4 0 699 1765575963963 1765575963970 0.0 0.0 75.30844787950211
2 0 711 1765575963769 1765575963972 0.0 0.0 76.76072500508575
1 0 795 1765575963976 1765575963982 20.0 0.0 84.97035483619399
2 0 717 1765575963976 1765575963985 0.0 0.0 77.02432451036174
3 0 726 1765575963976 1765575963987 0.0 0.0 78.18460719909307
1 0 796 1765575963977 1765575963990 0.0 0.0 84.93104369277101
2 0 718 1765575963978 1765575963992 0.0 0.0 76.99327838795068
3 0 727 1765575963978 1765575963994 0.0 0.0 78.1534903762562
4 0 701 1765575963978 1765575963996 50.0 0.0 75.519520363308
1 0 797 1765575963979 1765575963999 0.0 0.0 84.89000172695003
2 0 719 1765575963980 1765575964000 0.0 0.0 76.95497485331482
4 0 702 1765575963980 1765575964003 0.0 0.0 75.48901255246453
1 0 798 1765575964005 1765575964006 0.0 0.0 84.95886009821056
2 0 720 1765575964005 1765575964008 0.0 0.0 77.02868620674043
4 0 703 1765575964005 1765575964010 0.0 0.0 75.56557382627985
1 0 799 1765575964014 1765575964017 0.0 0.0 85.01552083231523
2 0 721 1765575964014 1765575964019 0.0 0.0 77.08796011014631
3 0 730 1765575964014 1765575964021 0.0 0.0 78.24732073525684
4 0 704 1765575964014 1765575964023 0.0 0.0 75.61479605901297
1 0 800 1765575964026 1765575964030 0.0 0.0 85.16087160337507
3 0 731 1765575964026 1765575964032 0.0 0.0 78.40984347466518
4 0 705 1765575964026 1765575964035 0.0 0.0 75.6712384234462
2 0 723 1765575964027 1765575964038 50.0 0.0 77.21718477890848
3 0 732 1765575964028 1765575964040 0.0 0.0 78.37425178765646
1 0 802 1765575964065 1765575964068 8.3 0.0 85.08198864072074
2 0 724 1765575964065 1765575964070 0.0 0.0 77.17895160820314
3 0 733 1765575964065 1765575964078 0.0 0.0 78.31043777122852
1 0 803 1765575964076 1765575964083 0.0 0.0 85.33027495270362
2 0 725 1765575964076 1765575964087 0.0 0.0 77.42570222646908
1 0 804 1765575964078 1765575964090 0.0 0.0 85.29376075803238
2 0 726 1765575964078 1765575964092 0.0 0.0 77.40257867977856
1 0 805 1765575964080 1765575964095 0.0 0.0 85.27000902459407
2 0 727 1765575964080 1765575964097 0.0 0.0 77.38136792350667
1 0 806 1765575964114 1765575964117 11.1 0.0 85.2691319745755
4 0 700 1765575963976 1765575964183 0.0 0.0 75.02908656181016
3 0 728 1765575963980 1765575964187 0.0 0.0 77.82030298171658
3 0 729 1765575964005 1765575964212 0.0 0.0 77.70991098671004
3 0 734 1765575964215 1765575964216 0.0 0.0 77.79676783718394
3 0 735 1765575964227 1765575964231 25.0 0.0 77.9412518301598
4 0 707 1765575964227 1765575964234 0.0 0.0 75.12651989885511
1 0 801 1765575964027 1765575964236 0.0 0.0 84.69520374667619
2 0 722 1765575964026 1765575964238 0.0 0.0 76.76139025697331
4 0 708 1765575964229 1765575964240 0.0 0.0 75.10221478925136
4 0 709 1765575964267 1765575964268 0.0 0.0 75.08532627107766
2 0 728 1765575964267 1765575964272 0.0 0.0 76.71713016205159
1 0 807 1765575964266 1765575964274 0.0 0.0 84.61787700070839
3 0 737 1765575964267 1765575964275 0.0 0.0 77.85123510431998
1 0 808 1765575964278 1765575964284 0.0 0.0 84.88441055074107
2 0 729 1765575964278 1765575964287 0.0 0.0 76.96942635590398
3 0 738 1765575964278 1765575964289 0.0 0.0 78.10990904222851
4 0 710 1765575964278 1765575964291 0.0 0.0 75.2010628101764
1 0 809 1765575964279 1765575964293 0.0 0.0 84.84179803429787
2 0 730 1765575964279 1765575964295 0.0 0.0 76.93314855577539
3 0 739 1765575964279 1765575964297 0.0 0.0 78.07131159629763
4 0 711 1765575964279 1765575964299 0.0 0.0 75.16440319658555
1 0 810 1765575964281 1765575964303 0.0 0.0 84.79209695824916
2 0 731 1765575964281 1765575964305 0.0 0.0 76.88719083068618
3 0 740 1765575964281 1765575964308 0.0 0.0 78.02614182109095
1 0 811 1765575964318 1765575964319 16.7 0.0 84.81953619417963
2 0 732 1765575964318 1765575964322 0.0 0.0 76.92103737709405
3 0 741 1765575964318 1765575964324 0.0 0.0 78.05813654142489
1 0 812 1765575964328 1765575964336 0.0 0.0 85.05626007257521
2 0 733 1765575964329 1765575964338 0.0 0.0 77.16737661202065
1 0 813 1765575964330 1765575964341 0.0 0.0 85.03111091445292
2 0 734 1765575964331 1765575964343 0.0 0.0 77.1459056909636
1 0 814 1765575964332 1765575964345 0.0 0.0 85.01314524369606
2 0 735 1765575964333 1765575964346 0.0 0.0 77.12906956064565
1 0 815 1765575964367 1765575964370 0.0 0.0 84.99708602053514
2 0 736 1765575964367 1765575964372 0.0 0.0 77.12460357302587
1 0 816 1765575964379 1765575964386 16.7 0.0 85.23128419735154
2 0 737 1765575964379 1765575964388 0.0 0.0 77.36658352981125
1 0 817 1765575964381 1765575964391 0.0 0.0 85.20793413542323
2 0 738 1765575964382 1765575964393 0.0 0.0 77.34629585553726
1 0 818 1765575964383 1765575964397 0.0 0.0 85.28258553911337
2 0 739 1765575964383 1765575964399 0.0 0.0 77.42256855901425
1 0 819 1765575964395 1765575964405 0.0 0.0 85.35196228676156
2 0 740 1765575964395 1765575964406 0.0 0.0 77.49704983102525
1 0 821 1765575964417 1765575964420 0.0 0.0 85.38214640269125
2 0 742 1765575964417 1765575964422 0.0 0.0 77.53190927225303
4 0 706 1765575964215 1765575964426 0.0 0.0 74.62473415575056
1 0 822 1765575964429 1765575964435 0.0 0.0 85.62064754505735
2 0 743 1765575964429 1765575964437 0.0 0.0 77.77974081922193
4 0 712 1765575964429 1765575964439 0.0 0.0 74.88379016876564
1 0 823 1765575964431 1765575964442 0.0 0.0 85.58659791050836
2 0 744 1765575964431 1765575964444 0.0 0.0 77.74959426479192
4 0 713 1765575964431 1765575964446 0.0 0.0 74.85684640007943
1 0 824 1765575964432 1765575964449 0.0 0.0 85.55662537583022
2 0 745 1765575964433 1765575964451 0.0 0.0 77.71873189472485
4 0 714 1765575964433 1765575964453 50.0 0.0 74.82633295364167
1 0 825 1765575964467 1765575964471 12.5 0.0 85.55590213597536
2 0 746 1765575964467 1765575964472 0.0 0.0 77.73118827165543
4 0 715 1765575964468 1765575964474 0.0 0.0 74.84304051074432
4 0 717 1765575964481 1765575964487 0.0 0.0 75.10108013956517
4 0 718 1765575964483 1765575964491 0.0 0.0 75.08687706462516
4 0 719 1765575964518 1765575964521 0.0 0.0 75.06384801188815
4 0 720 1765575964530 1765575964536 0.0 0.0 75.20697309990672
4 0 721 1765575964532 1765575964539 0.0 0.0 75.1932127940948
1 0 820 1765575964402 1765575964614 3.3 0.0 84.87388710407302
2 0 741 1765575964402 1765575964668 0.0 0.0 76.88439686877803
1 0 827 1765575964667 1765575964736 22.2 0.0 84.71492533978318
3 0 736 1765575964229 1765575964827 17.6 0.0 75.88926979304719
1 0 828 1765575964729 1765575964831 50.0 0.0 84.47594172639954
4 0 716 1765575964479 1765575964833 0.0 0.0 73.97260267556554
2 0 747 1765575964730 1765575964838 33.3 0.0 76.78060422925535
1 0 829 1765575964731 1765575964841 50.0 0.0 84.4280241343179
2 0 748 1765575964731 1765575964846 0.0 0.0 76.84546302075061
1 0 830 1765575964793 1765575964875 8.3 0.0 84.27127093869191
1 0 831 1765575964795 1765575964878 0.0 0.0 84.25737683644569
2 0 750 1765575964795 1765575964880 0.0 0.0 76.80606366593274
2 0 751 1765575964825 1765575964884 0.0 0.0 76.7873618598312
2 0 752 1765575964828 1765575964890 0.0 0.0 76.76441395616966
3 0 742 1765575964828 1765575964891 0.0 0.0 76.2335309616717
3 0 743 1765575964829 1765575964894 0.0 0.0 76.22145708264317
3 0 744 1765575964836 1765575964902 0.0 0.0 76.39335041367299
4 0 722 1765575964836 1765575964905 50.0 0.0 74.29175678844045
2 0 753 1765575964838 1765575964908 0.0 0.0 76.6861267111848
3 0 745 1765575964838 1765575964910 0.0 0.0 76.35923957115547
4 0 723 1765575964839 1765575964912 0.0 0.0 74.26488164175838
2 0 754 1765575964848 1765575964915 0.0 0.0 76.65931344010973
3 0 746 1765575964848 1765575964916 0.0 0.0 76.33297293643257
4 0 724 1765575964848 1765575964919 0.0 0.0 74.23692828362
3 0 747 1765575964851 1765575964923 0.0 0.0 76.30720119743631
4 0 725 1765575964851 1765575964924 0.0 0.0 74.21438395183219
4 0 726 1765575964853 1765575964926 0.0 0.0 74.20778228533477
4 0 727 1765575964855 1765575964927 0.0 0.0 74.20064811726814
3 0 748 1765575964896 1765575964939 0.0 0.0 76.64567445399597
3 0 750 1765575964930 1765575964947 25.0 0.0 76.71275601814881
4 0 728 1765575964931 1765575964949 0.0 0.0 74.62175731357283
3 0 751 1765575964933 1765575964955 0.0 0.0 76.67831890087957
4 0 729 1765575964934 1765575964958 0.0 0.0 74.78871197279861
3 0 752 1765575964935 1765575964961 0.0 0.0 76.65529983074944
4 0 730 1765575964935 1765575964963 0.0 0.0 74.77073402819092
3 0 753 1765575964937 1765575964966 0.0 0.0 76.6358280173257
4 0 731 1765575964937 1765575964968 0.0 0.0 74.7497848743067
3 0 754 1765575964944 1765575964971 0.0 0.0 76.61279140566708
4 0 732 1765575964944 1765575964973 0.0 0.0 74.72877897250363
4 0 733 1765575964952 1765575964976 0.0 0.0 74.71732733906485
4 0 734 1765575964953 1765575964978 50.0 0.0 74.70607378506706
4 0 735 1765575964982 1765575964988 20.0 0.0 74.97250829402326
4 0 736 1765575964984 1765575964991 0.0 0.0 74.95974252117723
4 0 737 1765575964985 1765575964996 0.0 0.0 75.04218884526946
4 0 738 1765575964993 1765575964999 0.0 0.0 75.02903217830668
2 0 749 1765575964793 1765575965032 7.1 0.0 76.16976026152857
2 0 755 1765575965033 1765575965036 0.0 0.0 76.25436801544329
4 0 740 1765575965033 1765575965037 0.0 0.0 75.07394005048656
