client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,cpu_percent,perceived_position_error,bandwidth_per_client_kbps,latency_ms,jitter_ms
1,0,55,1765575870107.0,1765575870110.0,0.0,0.0,142.6474498627346,3.0,14.0
2,0,55,1765575870107.0,1765575870111.0,0.0,0.0,146.592486822446,4.0,1.0
3,0,53,1765575870107.0,1765575870114.0,50.0,0.0,148.416650101374,7.0,3.0
4,0,51,1765575870107.0,1765575870116.0,0.0,0.0,147.23537084156757,9.0,2.0
1,0,56,1765575870118.0,1765575870120.0,0.0,0.0,143.11404639498767,2.0,7.0
2,0,56,1765575870118.0,1765575870122.0,0.0,0.0,147.03276265403977,4.0,2.0
3,0,54,1765575870118.0,1765575870124.0,0.0,0.0,149.03096965397674,6.0,2.0
4,0,52,1765575870118.0,1765575870125.0,0.0,0.0,147.9921924969747,7.0,1.0
1,0,57,1765575870127.0,1765575870133.0,0.0,0.0,145.79957840405694,6.0,1.0
2,0,57,1765575870127.0,1765575870135.0,0.0,0.0,149.4810724967572,8.0,2.0
3,0,55,1765575870127.0,1765575870137.0,0.0,0.0,151.5803680304185,10.0,2.0
4,0,53,1765575870127.0,1765575870139.0,0.0,0.0,150.60717289682103,12.0,2.0
1,0,58,1765575870129.0,1765575870142.0,0.0,0.0,143.99880421995766,13.0,1.0
2,0,58,1765575870129.0,1765575870145.0,0.0,0.0,147.57848702418852,16.0,3.0
3,0,56,1765575870129.0,1765575870150.0,0.0,0.0,148.68714366259513,21.0,5.0
4,0,54,1765575870129.0,1765575870152.0,0.0,0.0,147.61562991986335,23.0,2.0
1,0,59,1765575870158.0,1765575870162.0,0.0,0.0,144.99807368716577,4.0,19.0
2,0,59,1765575870158.0,1765575870167.0,0.0,0.0,148.17886107374378,9.0,5.0
3,0,57,1765575870158.0,1765575870169.0,0.0,0.0,150.05467031985364,11.0,2.0
4,0,55,1765575870158.0,1765575870171.0,0.0,0.0,148.96834914945427,13.0,2.0
1,0,60,1765575870161.0,1765575870174.0,0.0,0.0,142.82567394339873,13.0,0.0
2,0,60,1765575870161.0,1765575870176.0,0.0,0.0,146.41830925122494,15.0,2.0
3,0,58,1765575870161.0,1765575870179.0,0.0,0.0,148.013657392987,18.0,3.0
