client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,cpu_percent,perceived_position_error,bandwidth_per_client_kbps,latency_ms,jitter_ms
1,0,55,1765575905492.0,1765575905519.0,0.0,0.0,89.70563787301904,27.0,1.0
3,0,59,1765575905492.0,1765575905521.0,0.0,0.0,117.82947487768344,29.0,2.0
1,0,56,1765575905494.0,1765575905524.0,0.0,0.0,89.32979630155543,30.0,1.0
2,0,67,1765575905494.0,1765575905530.0,0.0,0.0,116.50006946437796,36.0,6.0
3,0,60,1765575905494.0,1765575905532.0,0.0,0.0,116.47621031320082,38.0,2.0
4,0,71,1765575905494.0,1765575905534.0,0.0,0.0,140.15531387878772,40.0,2.0
1,0,57,1765575905496.0,1765575905539.0,33.3,0.0,89.79684346198998,43.0,3.0
2,0,68,1765575905496.0,1765575905541.0,100.0,0.0,117.10409566756526,45.0,2.0
3,0,61,1765575905496.0,1765575905548.0,0.0,0.0,116.47878530472482,52.0,7.0
4,0,72,1765575905496.0,1765575905550.0,0.0,0.0,139.7429478876522,54.0,2.0
1,0,58,1765575905536.0,1765575905558.0,33.3,0.0,91.47047650931373,22.0,32.0
2,0,69,1765575905536.0,1765575905567.0,33.3,0.0,117.6965346422861,31.0,9.0
3,0,62,1765575905536.0,1765575905569.0,0.0,0.0,117.83403495357545,33.0,2.0
4,0,73,1765575905536.0,1765575905570.0,0.0,0.0,140.68130931749587,34.0,1.0
1,0,59,1765575905553.0,1765575905575.0,0.0,0.0,91.69736429418452,22.0,12.0
2,0,70,1765575905553.0,1765575905581.0,0.0,0.0,116.25107666509281,28.0,6.0
3,0,63,1765575905553.0,1765575905582.0,0.0,0.0,118.06130216877048,29.0,1.0
4,0,74,1765575905553.0,1765575905584.0,0.0,0.0,138.72935980602017,31.0,2.0
1,0,60,1765575905555.0,1765575905588.0,0.0,0.0,90.76094389928694,33.0,2.0
2,0,71,1765575905555.0,1765575905590.0,0.0,0.0,115.3293591453038,35.0,2.0
3,0,64,1765575905555.0,1765575905599.0,0.0,0.0,116.13048147603764,44.0,9.0
1,0,61,1765575905572.0,1765575905607.0,0.0,0.0,93.8220906968395,35.0,9.0
3,0,65,1765575905572.0,1765575905612.0,0.0,0.0,119.99790337866585,40.0,5.0
1,0,62,1765575905601.0,1765575905619.0,33.3,0.0,95.87309923424355,18.0,22.0
3,0,66,1765575905601.0,1765575905620.0,0.0,0.0,122.63759398674141,19.0,1.0
1,0,63,1765575905602.0,1765575905623.0,0.0,0.0,95.5366864495169,21.0,2.0
3,0,67,1765575905603.0,1765575905630.0,0.0,0.0,121.48125922684068,27.0,6.0
1,0,64,1765575905604.0,1765575905634.0,0.0,0.0,94.76472554014371,30.0,3.0
3,0,68,1765575905604.0,1765575905635.0,0.0,0.0,120.88819594110466,31.0,1.0
1,0,65,1765575905615.0,1765575905638.0,0.0,0.0,94.40915857698177,23.0,8.0
3,0,69,1765575905615.0,1765575905640.0,0.0,0.0,120.36818622178347,25.0,2.0
1,0,66,1765575905617.0,1765575905647.0,0.0,0.0,93.78289532839116,30.0,5.0
3,0,70,1765575905617.0,1765575905649.0,0.0,0.0,119.35502907420866,32.0,2.0
1,0,67,1765575905652.0,1765575905660.0,0.0,0.0,97.09329458671131,8.0,24.0
3,0,71,1765575905653.0,1765575905662.0,0.0,0.0,123.00759073017063,9.0,1.0
1,0,68,1765575905654.0,1765575905665.0,0.0,0.0,96.71702982646845,11.0,2.0
3,0,72,1765575905654.0,1765575905667.0,0.0,0.0,122.49183681224835,13.0,2.0
1,0,69,1765575905656.0,1765575905670.0,0.0,0.0,96.37463974855793,14.0,1.0
3,0,73,1765575905656.0,1765575905672.0,0.0,0.0,121.98046917574244,16.0,2.0
1,0,70,1765575905673.0,1765575905680.0,0.0,0.0,99.83087477158216,7.0,9.0
3,0,74,1765575905674.0,1765575905682.0,0.0,0.0,125.8476381371636,8.0,1.0
