client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,cpu_percent,perceived_position_error,bandwidth_per_client_kbps,latency_ms,jitter_ms
4,0,34,1765575982127.0,1765575982324.0,0.0,0.0,50.84341710497913,197.0,4.0
2,0,36,1765575982110.0,1765575982332.0,0.0,0.0,49.752787610910374,222.0,25.0
2,0,38,1765575982143.0,1765575982335.0,0.0,0.0,49.674061213536746,192.0,30.0
2,0,39,1765575982154.0,1765575982337.0,0.0,0.0,49.604943807942455,183.0,9.0
1,0,38,1765575982164.0,1765575982360.0,0.0,0.0,48.002596404479625,196.0,13.0
3,0,37,1765575982184.0,1765575982371.0,20.0,0.0,51.29350140914894,187.0,9.0
1,0,39,1765575982184.0,1765575982373.0,0.0,0.0,48.74456612635967,189.0,2.0
4,0,36,1765575982204.0,1765575982388.0,0.0,0.0,49.855320249987194,184.0,5.0
3,0,36,1765575982176.0,1765575982391.0,0.0,0.0,50.592619654753335,215.0,31.0
4,0,35,1765575982199.0,1765575982394.0,0.0,0.0,49.67015931162551,195.0,20.0
3,0,39,1765575982227.0,1765575982416.0,11.1,0.0,52.221674604237,189.0,6.0
3,0,38,1765575982223.0,1765575982418.0,0.0,0.0,52.15897634942187,195.0,6.0
2,0,40,1765575982199.0,1765575982428.0,20.0,0.0,51.40596250595308,229.0,34.0
1,0,41,1765575982262.0,1765575982446.0,0.0,0.0,47.74040662673564,184.0,45.0
1,0,40,1765575982260.0,1765575982469.0,0.0,0.0,47.11692213872449,209.0,25.0
1,0,42,1765575982277.0,1765575982476.0,0.0,0.0,46.935855967326056,199.0,10.0
2,0,41,1765575982260.0,1765575982481.0,0.0,0.0,50.886895436660836,221.0,22.0
4,0,37,1765575982260.0,1765575982485.0,0.0,0.0,49.153251573304296,225.0,4.0
4,0,38,1765575982277.0,1765575982489.0,0.0,0.0,50.21387517522798,212.0,13.0
3,0,40,1765575982260.0,1765575982491.0,0.0,0.0,52.08198579025114,231.0,19.0
1,0,43,1765575982304.0,1765575982495.0,0.0,0.0,47.47882083509245,191.0,40.0
4,0,39,1765575982293.0,1765575982497.0,0.0,0.0,49.93979563052018,204.0,13.0
3,0,41,1765575982314.0,1765575982520.0,0.0,0.0,52.315409763271205,206.0,2.0
4,0,40,1765575982326.0,1765575982522.0,50.0,0.0,51.50568663433495,196.0,10.0
2,0,42,1765575982339.0,1765575982562.0,6.3,0.0,49.59286272189023,223.0,27.0
2,0,44,1765575982366.0,1765575982568.0,33.3,0.0,50.48465875160909,202.0,21.0
2,0,45,1765575982369.0,1765575982572.0,0.0,0.0,50.351915553272605,203.0,1.0
2,0,43,1765575982364.0,1765575982576.0,0.0,0.0,50.24583676550207,212.0,9.0
1,0,44,1765575982364.0,1765575982584.0,0.0,0.0,48.20563232315038,220.0,8.0
1,0,45,1765575982386.0,1765575982592.0,0.0,0.0,47.98884444730091,206.0,14.0
4,0,42,1765575982404.0,1765575982604.0,0.0,0.0,50.074769726434795,200.0,6.0
